"y","cov1","cov2","cov3","cov4","cov5","cov6","cov7","cov8","cov9","cov10","cov11","cov12","cov13","cov14","cov15","cov16","cov17","cov18","cov19","cov20","cov21","cov22","cov23","cov24","cov25","cov26","cov27","cov28","cov29","cov30"
17,1.51178116845085,-2.52850068885039,-0.540872744514261,-1.7997723953362,-0.312786579520356,-0.588732163860088,0.502284624314142,0.0296140196264106,-1.25557313458956,0.669232680971154,-0.807675019018805,0.314034466079204,-1.03940830591958,0.854009781083207,0.634593123834581,0.614959811196199,1.81078206202833,-0.800562508795526,0.450233098933823,0.418122573338708,0.350920964074789,1.47926510996204,-0.762995511643581,-0.199135300721235,-0.750573164161882,2.54086599472099,-0.738860871915999,-0.903779357268635,-1.36344543896829,-0.0954981655967972
20,0.389843236411431,-0.935902558513312,-0.216375790780247,-0.262705141643009,-1.05823570968124,-0.115384286877128,0.429914212555579,2.05234415242859,-1.38434708819005,-1.28300743322771,0.114539172613828,-0.968203293822732,-0.363382042037001,-0.27643563733424,1.81668024231221,0.774047721419055,-0.110802355847828,-0.212657487651171,0.947632821371406,-0.799512963661639,0.863318545823537,-1.10229018416266,1.49032801548977,-1.54253779256579,-0.287135517890057,0.0290022846325341,-0.554979549048751,-1.61488392851201,-0.810396088176,0.0134756210869947
13,-0.621240580541804,-0.967239457935565,-1.62193729284198,-1.21014187687842,0.417223595566457,-0.720370868825172,-1.26564552888479,-0.768557600478008,-0.0195796792576955,-0.396700097918854,-0.179520060349557,-0.28502955675844,-1.37689058298087,-0.395866378752152,-0.32028189706632,0.264352057456475,0.360255449915776,0.621291362272924,-0.254471468624577,-0.0925412505516633,-0.478911309028502,-1.20013075512554,1.15453962585253,-1.00933708721898,0.831634079640363,-1.76687399021843,0.295984320247389,-0.38028317263869,0.830864357613608,-0.0909783852933455
9,-2.2146998871775,0.0474885923277959,-1.45096396539936,0.204477252550871,-0.315451534215849,0.0033002573416574,2.23623233054553,-0.565258779463758,0.162585654762545,-0.118553051278211,0.0548449048881487,-0.280855522055497,-0.535472738709146,-1.12300426446714,1.43786452824517,-0.938829846717329,-0.106309479570846,-0.360029637451773,0.0853397577573679,0.365939490990015,-1.1884792183016,-0.452152976748097,-0.856254000056336,0.280725238400893,-0.526986739821502,0.247477750856503,0.693950725320464,-0.661767030447997,-0.324482931029146,-0.936971161729072
9,1.12493091814311,-0.403736793498034,0.35090973068782,-0.0139941045119107,0.82554913408199,0.987361340420297,0.331968377856512,1.66666340779812,-0.134708351469953,-0.957215096573776,1.29913983525542,-0.120300542727427,0.274834709674082,0.58490488284304,-1.90125145892818,0.952146612795582,-0.69271070829379,0.952602727671806,1.20511061847292,-0.961061016995383,-0.268566373421907,-2.8227968441321,0.571068724519737,-0.441372932541484,-1.83264390293434,-1.17414843779504,-0.552631687307567,0.119230031016619,0.148945695629107,0.617411610381173
4,-0.0449336090152309,0.231496128244633,-0.174546928731224,-0.235200839818886,1.29127203757818,0.953509388776604,-0.139282385567736,-1.54040100708771,-0.0847986379498059,0.418637737936863,-0.434561207509286,1.23873889595785,1.31569555144305,0.309870921412552,0.249615401584932,-2.15820988885239,1.05654836603028,1.21729920964945,0.170672691867512,-1.13646515507021,-0.0802210555708808,-0.96116384063807,0.127532621810631,-0.213141029795411,1.04643156067966,-1.13558498264146,-0.105254912341194,0.138645136522765,-0.611153682850207,0.56293324878813
6,-0.0161902630989461,-0.422372407926746,-0.591428470216157,-0.188318654237954,-0.625104977916382,-1.70870131233114,-0.734593825625815,1.14504612633599,-0.572961857183522,-0.107179673091409,-0.80892301575371,-1.54092667027492,-0.170495811093392,0.126987076474046,-0.0559608431960576,0.701410048368955,0.763626970500598,2.23266336129732,2.27598615163118,-1.55047121714841,-0.123235685516151,-1.44657894208338,0.847001625381777,-0.417322431211813,-0.519688393861404,0.909045703332229,1.14565175138189,1.11889135260302,1.69249313939489,1.13924793954629
7,0.943836210685299,0.374118394695298,-1.33402726089608,0.951283068840505,-0.87514675454924,0.293398785092327,-2.77759276392393,-1.56194956414967,1.66760643628207,-0.298918554746532,-0.522351466372015,-0.217596416261207,1.44695364696722,-0.52173391138763,-1.54927952435673,0.865395606550807,-2.23051432165733,-0.716487136454238,1.32860266738983,1.13427965306418,-0.0994398057065816,-0.08708357157938,-0.777491954385719,-0.400945266537062,1.05350590880319,0.985284483422889,0.196891097796718,0.233769888119713,0.231866938133562,-0.31977128733227
17,0.821221195098089,-0.366005774997015,-1.09729850119228,-0.154014785973495,0.14335694280806,-1.14900188882747,-0.322853958783463,0.471221587835894,-0.57670173483092,0.309770554875277,-0.28771573691542,-1.17385937436949,1.64721350504056,0.69004937928982,0.0633955981768929,1.59500243057655,0.392795258862341,-0.571776592523872,0.309350803672567,1.64246989795711,-0.834753978726521,-0.278400627928225,0.861561134546914,-1.3338306395044,1.3615272563673,0.990671829987119,-0.515387898300263,0.83703937073315,-0.950986667179791,0.366414734799458
17,0.593901321217509,1.19010144652106,2.03610360936432,1.85424450475186,1.42518963325776,-0.175293900190847,-1.03558647376593,0.0357610372343732,0.301856343087538,0.254681415413411,-0.643213250563503,0.390681290239953,1.0134914277516,-1.13079345060888,0.678469773470842,0.910785368678552,-0.763776843669467,-0.0720051332077797,-0.643054170924073,-0.0507186060334669,1.85777954307455,-0.222581837584496,0.890805853427837,0.0834350952887967,0.055902127897642,1.16311497647173,-0.442150010637107,0.580328951041423,-0.967316602956457,-0.0357083070697868
20,0.918977371608218,-0.737327525257229,-0.326489593374826,-1.90416735438949,-1.7347494260304,0.035154801957687,0.0547526501967002,-0.351850232327599,-0.389822327794674,0.17646838198949,0.342818721429651,-0.0285058798649181,0.0531912376296632,-1.46780029786377,0.197444290007926,-2.38078219215888,-0.160173690861392,-1.4605230546696,-0.737224309433884,-0.985130288236777,-0.498397019562876,-0.20208140884719,-1.90134246915386,0.121580554383829,0.116573512948872,-1.86720313285228,-0.94931405685029,0.495571975285419,-1.22449874807999,0.162768262892583
13,0.782136300731067,0.290666645439266,0.77400521202148,0.359299701900462,-0.837404647022428,-0.666786427974122,1.54368491874942,-0.943754999834765,-0.805946268792022,-1.07468219623078,1.44810563598613,-0.726327602489376,0.993177208271887,-1.46242428502364,0.234274361382477,-0.343467914883321,1.38570159943181,-1.12927138131243,1.37781454981078,-1.0430979318798,-1.2700546080224,-0.371961035849675,-0.477390964228073,1.07619846364714,1.46795185075542,-0.787156399581137,1.30900918790688,0.437914572734454,-0.284404697358795,2.77606270222216
2,0.0745649833651906,-0.884849568284455,0.78500640067928,2.1145349462097,-0.715752615389938,-0.815686817070391,0.964446254365306,0.367376615854782,-0.650873892773728,0.104354436034201,1.35370666475091,0.522555897009121,-1.65779075074551,-0.944582331387148,-1.39149989717533,-2.13860932860843,0.0984408543730287,0.465923558097236,0.506943294332602,0.241083109809096,-0.936943712445999,0.261333464110725,0.369655161287667,1.64945786396687,0.377741731949053,0.115757265638234,-0.737739090014006,-0.210379665334053,0.74354886961762,0.78351341898311
19,-1.98935169586337,0.208006478870832,0.763246080345894,-1.13574898684316,0.374820958042662,0.121877368482829,-1.83230284878881,-1.86547171250828,-1.82620269735605,-1.21219976858165,0.474778891822527,-0.886583792691759,0.141984700266777,1.69646985682928,0.317813277684331,1.15088987722858,0.633756275304935,0.519782608478249,0.21021005131471,1.52298529728673,0.533439242475914,1.82248800909522,-0.396056352660171,-0.981293207494023,-0.130765991439146,-0.324633454241037,-0.16784280239846,1.3275944819007,-0.307512984572743,0.479437215663991
15,0.61982574789471,-0.0477301724785263,0.294808759565037,-0.796255985784339,2.38332796196972,0.0653540551699574,0.132961342686625,0.11055393642606,-0.0998313939175012,0.431488652195937,-0.248924901665984,-0.162437813117404,-0.673173878521522,-0.259128439895072,0.855072852304299,0.549936745709522,-0.549741859038556,-0.702771623776352,1.37855390270381,-1.11077294736578,-1.61676310542215,-0.273190353750115,-2.45172006875493,-0.530284028892679,0.653197381100272,0.0680163567800886,-0.722058525582998,0.152210032721289,-0.555761035313636,-1.75693137654597
16,-0.0561287395290008,-1.68452064613859,-1.25235592417266,-0.397569450150752,-0.46391296156182,-1.72635251638306,-1.03340203846113,-0.486629941792978,0.129403465792139,-2.21306893008935,-1.44368394451887,1.82627086817372,-1.44189555080687,0.132573953711208,-0.300574127408493,0.0348264595729851,0.630221206947342,0.375886154360217,0.0565838698882385,0.175712927588974,-0.317056639420384,0.390301235075263,-0.675560286120942,-0.567358404785612,1.28436952183957,-0.498156467563915,-0.10121562903491,-0.345283883367533,-0.799314681236048,-1.0112672451135
13,-0.155795506705329,-0.144226556618951,-1.00950375276966,0.0917240415455821,-0.426500402118622,-0.935586630459664,-1.72828721339192,1.19753212524764,0.415468902905128,2.73697025232025,-0.983675924123009,1.75569661407061,0.832124291210071,0.223061556392646,-2.99778295733103,-1.27317001676474,-0.476780817075594,0.865356181876486,-0.747595110836321,0.392610124293341,-0.419763675349224,0.846857821606662,-0.253876894859351,-0.906582998185348,0.963152880318901,-0.628069786226752,-0.330809735156308,-1.3690761805442,0.205008665687718,1.14671180216896
13,-1.47075238389927,1.18021366550265,0.751391194545935,-0.238694074135277,-1.7030952143982,1.29865429816607,-1.15987103180553,1.51283242847154,1.3115125574602,0.264909543602995,-1.19330120287374,2.27008072857037,0.256604961839733,1.41190395976712,0.12280134682173,-0.422469306982115,0.254120685003172,-0.028432859818083,-0.371087436765556,2.19120279583582,-0.180855824382444,0.0632043855616527,-2.54709059933622,-0.372921574262504,-1.84526392275624,0.871025795972233,1.05090319858346,0.00701043853672493,1.7241238813725,0.849713993339966
15,-0.47815005510862,0.681399923199504,-1.30835351258276,-0.461962363699386,-1.04149735602985,-0.589983651787971,-1.39344360096616,-0.726766737097221,-1.65570825100467,-1.51904140905982,-0.0604879128575672,0.466426794127747,-0.686570117588295,-0.257863203492038,-2.36168157746245,-0.300559699063897,0.579352661923954,-0.40140704262003,0.198559183537393,-0.218179781281054,0.801811211716828,-0.277347035643791,-0.313632750617423,-1.0015634462664,-0.821222208755761,-1.8423069832839,-0.552620659008862,0.715250969312862,-0.647528777922193,-0.821730981510647
2,0.417941560199702,0.143247630887551,0.527540097063652,1.9263406073496,0.768734962012234,0.555292978526416,-1.00193144531418,-0.247861366334999,-0.555518890306087,-0.00504189932220751,1.95002254513861,-0.962545161006637,-0.0153566103314507,-0.458183928424991,-0.808327923203117,1.14026704783858,-0.598828550361378,-0.310875221796177,-0.641811690271703,1.75940906047129,-0.753917904486187,0.814290006538139,-0.932318979698162,-0.325377156175683,-0.407052619818227,-0.334158379910543,1.91597876270862,-1.3546517556089,1.23595752522155,-0.319984040767636
13,1.35867955152904,-1.19231644371292,-0.53353957357734,0.122054814822625,-0.74532037743636,-0.194943476102316,1.34839194301861,0.134429189269096,-1.63979745668635,-2.44129914846835,-1.39988212605629,-0.362847188823409,-0.855341645871241,0.270843802533091,-0.855474799693943,0.820175154358249,-0.472780486500831,1.33804952445875,0.20460423910098,0.221465847042549,0.177774698937219,1.84273947939715,-0.584775819966425,-0.512028834496036,-1.56117076101712,0.352168798074503,1.09562024902997,-1.45652032858503,1.03410038608369,0.250696007773944
10,-0.102787727342996,1.16922865278909,-0.398376014093638,1.09205057650629,-0.486471495507802,-0.688125437397462,-1.77583638741353,1.08531786542511,0.288930606422243,0.298880900053751,-1.18108188326131,-1.23411385183558,-1.87218164440667,-2.86629932227667,1.13212262605166,-1.06305552499706,-0.26709938119586,-0.302249235496734,1.28483579176257,0.660993024925023,0.208342849029637,0.846537612873339,0.15120895654997,-0.154420372593848,-0.531667226936259,-0.408094311963601,-0.0601085848267723,0.616729885236047,0.416013289214825,0.416992776469621
4,0.387671611559369,0.0792017089453723,-0.789569450494829,-2.97225747544741,-0.353039444838667,0.0826986445058158,0.370374694188887,1.29614591705562,2.29175453252274,-2.26543914064524,-0.242625812209769,-1.48105965092011,0.741059033460329,0.407908321761943,0.705827671386447,0.186785985152897,-0.0910015639654721,0.109841074061925,-1.54879515687726,0.741069735716671,0.803137224950544,-0.34506925682201,-1.28381753257515,0.737394001938357,2.412307941369,0.0759161483363245,-1.28018307543205,0.38841182818232,0.0179038261244532,-0.462144567130388
1,-0.0538050405829051,-0.451773752768677,-0.230141136270548,1.12848905096528,-0.0623005243988452,0.16814683195678,0.0419605863244238,1.28762995567038,0.872090099529049,-0.420676044217947,-0.372181381833533,0.572324188506826,-0.346149730900087,0.513257902751679,0.833652044409874,-0.467601088724001,0.513792397163071,-0.196603236116577,-0.652592708931758,0.7644337732779,-1.59508148652941,-0.683339973242741,-0.509359092966512,0.689418536609083,-0.0949085861403095,-1.33100819190213,-1.47203383164489,1.51246832413581,0.111428521321809,-0.545378213493444
11,-1.37705955682861,1.64202821280077,0.877184841651799,1.31200012901363,1.61961510955958,0.805546728822644,-0.132750488298142,-0.338703588245132,-0.370114642377036,-0.122025788607322,-0.560563330944452,-0.506346753813368,-1.39313275247231,0.231168507566672,-0.349970277106237,1.03420695017163,-0.219308575817883,-1.49370835279973,-0.330314886967144,0.818841409663539,1.5995836568912,-1.12110453924789,-2.33802589288203,1.18496528830033,0.303322432069852,0.760338245702745,1.36433424857773,1.79152322855011,-0.283404917286178,1.76998490143657
11,-0.41499456329968,-0.769592321599518,0.453733177541175,-0.48260797306504,1.24621140625639,-0.212200869049578,-0.0139420252131676,0.604296542217034,1.29852927826183,-0.379204167625732,-1.00399608797403,-1.03038312693035,-0.781370237564241,-2.33550363407497,0.192777271117124,-0.279927183908859,-0.230545069950989,-0.841243747749672,0.313820691702555,-1.18322983161265,0.499270633184912,-0.0279871517942703,0.17707364497961,0.491003461867745,0.907514048091193,-0.0263778771496213,-3.00706393325332,0.572158383148244,1.59223987473629,-0.491522441890109
15,-0.394289953710349,0.303360960757848,-0.232464147723414,-0.224858996653821,2.00858995573927,-0.852429401883359,-0.366039300431897,0.920767407255184,-0.15519373562607,-0.83948486084743,0.883912871401993,-0.728274581871885,0.616985171337719,-0.191596981381387,0.367372858266337,0.249995764338591,-0.163050216828543,-1.65386336120933,-0.408639650319944,-1.86431774178756,0.367614095478572,1.40550839877565,-2.01603388422366,-0.83038878752948,-0.267443235683223,-1.16141071584009,1.46893767816892,0.35751823547621,0.0220351211339011,-0.500323505290037
15,-0.0593133967111857,1.28173742118351,0.87000552469028,1.66776531087937,-1.85441951282407,-1.29667481478582,-0.105173946166973,1.64476374303366,0.318035556532309,0.681905231996392,0.193539953347855,-0.915679831219066,-0.27560768656225,2.65179319248463,-1.1061993804371,-0.0282461214615378,-1.81816790049371,-0.292642983581653,0.933354056478031,0.457185463829057,-0.410530161800342,-1.78531439326029,0.0530140939398604,-0.498270090568177,1.33177863144933,0.832370083813548,-0.712189444199272,0.0307983381961365,-0.652565646172452,-0.696396837091156
11,1.10002537198388,0.602222795170429,1.65600373414682,0.0412185323166061,-0.462714382489477,-2.54466094581774,1.66024437713918,-0.886251616805477,-0.0709682295197474,0.821397980832508,-1.52390517629544,1.57500375289269,1.60031563243592,0.481970479964879,0.92224651734178,-2.1668631416459,0.855187453368001,1.16748765854202,1.02294820705446,-2.13460115793501,0.927350419149043,0.983046947266264,2.02071502672958,-1.86763450689455,-0.193335089737074,-1.06580076148928,-0.177239517902278,-0.566613753971583,0.64407934079044,0.245565869415178
6,0.763175748457544,-0.307022264536836,-0.00636892891484486,1.03817484555139,1.04310383332729,0.536258011619238,1.55507762193835,2.17250012907334,0.183467326903339,-1.62036429534797,-0.295123017433639,2.86159181140889,-0.149851471425947,1.19735891567479,-0.245992173078088,0.792098794785287,-0.780880604750169,0.539007811957632,-0.503397902109517,-1.22014929050007,0.864516079072593,-1.42039771325689,-0.920512578178994,-1.12046969721049,0.741123062631865,-2.27866212088485,1.24135077789859,-0.955640895027937,1.25883840670668,-1.77311885230467
2,-0.164523596253587,-0.418418103422641,0.470489453107761,0.587642933342248,-0.303837521371803,0.0234656656005183,0.443204940808692,0.714854301548273,0.779089289817375,-0.0907931620268885,0.111500238254703,-0.710194667622119,1.51114276870992,-1.61076876547825,0.567172280869826,-0.15806457340126,-0.742919175629776,-0.108524670413484,0.32185582560332,-2.15391389715772,0.722152286296597,1.53159714753354,0.568642451683451,1.46067323862195,1.57845360692066,0.300357608837525,-0.714457697812971,0.264107569536451,0.46351968541485,0.429853698782447
15,-0.253361680136508,0.355135530046085,0.278218649064741,-0.158299577145634,0.318080700037989,1.04693098410088,-0.43866672142978,1.0374125711965,-1.25669644706702,-1.15439956844008,0.81056552390204,0.683009752810969,0.415172414552343,0.00104148887056545,0.512749435095261,-0.0790853781489886,-0.122379951265925,0.792645130939778,0.402372642403423,-1.30470838648614,0.271265553408576,-0.336376067240284,-1.84223680690363,0.414379221552777,-0.904733903469212,-0.504937337233526,-1.39931469882698,-0.716091955369903,-0.544940509162477,-1.64251634494887
9,0.696963375404737,0.513481114599557,-0.977902941018112,-0.292085414891579,-0.648749008450818,-0.5064048609439,1.20986845535591,-1.07557163068991,1.99328644783871,-0.733216570745551,-1.45650659428234,-0.277886388159908,-0.738075011351478,-0.205604632034074,-0.667684619807659,1.05018522582764,0.613778889216689,-0.921837974453563,-0.805953438108041,0.275864207540613,0.314108145503145,0.438462074297267,0.0570862503620657,0.622223244180648,0.616543559714677,1.33793857367433,-0.513850280021122,-0.978460531439326,-0.123116344413755,-0.979135810669325
13,0.556663198673657,0.01860740032874,-0.92658614214595,-1.41989896333921,-1.86890434352981,0.647961974876367,-1.42292599485884,-0.474255269772743,-0.350776637919525,0.866238822578196,1.70781478529964,-0.234294022488887,-1.61042322654824,-1.32460138781372,-0.381603242549168,0.87890381990761,-1.66911349758814,-0.153679193025144,-0.310801891453417,0.786066855341211,0.755523748554818,-0.329293855165847,1.51595626699687,1.33414116732319,-1.53445317649026,-0.243585748018998,-1.42674553940545,-0.180457578236148,0.334305283144348,-2.44709000079289
13,-0.68875569454952,1.31844897225668,1.9197704626212,-2.13831802520847,-1.20699657864546,0.485718791304701,-0.0588976635320806,-0.0698125803393669,0.401038505345246,-1.63544664695086,-1.6075794717338,-0.500162401298798,-0.518361401552673,-0.0771213677370285,-0.799727934453861,-0.342732784700745,-0.294490110860366,-1.71109157866911,0.906369116822035,-0.485989312959858,-0.189159640661892,-1.62648397838079,0.343779123339787,-0.833916739871213,1.16377253499909,-0.0603162440403794,0.243737942527324,-2.08032218713815,0.6046305595712,-0.666498785821
16,-0.70749515696212,-0.065831999838153,0.881277787776179,-0.0225001049025996,1.89725805765655,-1.20700151242928,0.203736299198387,-0.762523193795482,2.13461852406157,0.627568350122273,-0.031664846163166,-1.06618391254407,1.18273189425777,-0.86219764157804,-0.617080018385239,1.94624619880743,-0.123497597257776,0.280264275545609,1.25840985788425,1.5144506631792,0.377242685670962,-0.174126230390292,0.994473054227687,-1.36041428456748,0.887281617466239,0.798035944743855,-0.974526169979148,-0.0949739931051821,0.114346588432856,-0.523371949461758
13,0.36458196213683,-0.700296078317704,0.742081771926477,0.269770953624943,-0.261585559466751,-0.00297020085601345,0.743010635466116,-0.572609703531316,-0.0722660702719278,-0.635133372784939,-0.859039876500424,0.0345082763607501,0.209595850728286,-0.503605665884869,-1.69416337085841,-0.227037609481345,-1.40277821012103,-1.77651738586067,1.04813856339516,0.227436165968548,-0.408232945062733,1.06744879187824,-0.437232334136451,1.58265017409703,-0.362589201727309,-0.464946294443432,-1.54961429077633,-1.43715358851962,0.715685840818566,-0.661356560077269
11,0.768532924515416,0.537326131521341,0.147573404049434,-0.502969399031042,1.78798171613725,1.5868597609769,-0.377698933065141,-1.12769198859714,-0.602377695270377,0.0817101151480502,-0.814489718968075,0.51510484326375,-0.207457405463631,-1.65616655324565,0.792407164556412,0.192016814210128,-2.20940398994944,-0.273490048216192,-0.827489105333127,-0.51770263120289,-0.266092109068576,0.739412906515811,-0.48863478484045,0.589703246241968,-0.0101585679155201,0.382631776779494,0.998443119744125,0.427135583950763,0.520972500709944,0.516329373142551
2,-0.112346212150228,-2.20178232235392,0.485388564992269,0.630807390367713,0.867300515577598,-0.993224256190006,2.37868017675574,0.122726540709163,2.05287473298647,1.38781957775007,-0.723890696271903,-0.308373851112974,-1.11432379586376,-0.986491681777976,-0.207996161828277,1.38595494085193,-0.0213532101563942,0.970473861782154,-1.78581658436978,-0.368775234848729,0.0862651571264727,0.166445061167588,0.71733626902146,0.209818892172337,0.204462384209484,-0.382028006105067,0.056592654942828,1.48275386469117,-0.906525743102694,-1.16222338353321
20,0.881107726454215,0.391973743798411,0.151856039545981,0.474565208416551,0.702580937904198,0.0600225555202971,-0.88793195704281,1.22878953420202,-0.991805072467591,0.126878001234722,-0.590834097274043,0.309606397899541,1.83740412653154,-0.875749640065485,-1.59672957870804,-0.803534898888712,-0.634197571449376,-1.26086084043226,0.503589488375192,-2.66274545229683,-0.198512697126922,1.41543016088785,1.60664290675201,-0.28286738084248,0.354071749022572,0.976360911782075,0.662227744092596,-0.587682182737099,-1.09373441793373,0.438581749588712
4,0.398105880367068,0.496960952423719,0.0419987540872705,-0.340659061576436,1.62353223954902,0.657414520091774,-1.03607624964215,-0.587573018526151,0.135312616477779,-0.779537579601291,-0.624171760356698,-0.74820532173745,-0.698435440033144,1.72001919627891,1.60456296086101,0.195503202022345,0.955224854254477,0.421765584570519,-0.41360670979368,0.465798962731729,0.561087730424937,-1.28879758281211,-0.687213464647513,1.96186318447863,-1.14614185364584,-0.949066546160517,0.72904552925232,-0.728912075824751,-2.48866907914192,-0.782875991973125
2,-0.612026393250771,-0.224874715429902,0.223422311943048,0.0496015595221469,-1.59015870924774,-0.233107955329485,2.36778642255211,-1.83916811346666,-0.457603231932288,0.904520014696103,-0.7980645543058,-1.1449622806634,0.883466674441805,-0.699209533057696,-0.792333059179768,-1.29353660299568,-0.861116791005376,0.131146937070485,-0.466690105466,0.391141672724202,0.447172462836175,-0.562061601963741,-0.225722292417429,-0.058045766358602,-2.65647024630499,0.251446946180977,0.35753515697862,-0.164657963435614,-1.36719100737001,0.041654776284115
